"category","rank","brand","name","price","ingredients"
"크림",1144,"바이오힐보","바이오힐보 비타민 토닝 다크스팟 아이크림  더블","16,900","정제수| 프로판다이올| 글리세린| 시어버터| 하이드로제네이티드올리브오일라우릴에스터| 세테아릴알코올| 카프릴릭/카프릭트라이글리세라이드| 다이메티콘| 펜타에리스리틸테트라에틸헥사노에이트| 펜틸렌글라이콜| 나이아신아마이드(20,000ppm)*| 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트| 폴리글리세릴-3메틸글루코오스다이스테아레이트| 1,2-헥산다이올| 클로렐라 불가리스추출물| 인도멀구슬나무꽃추출물| 센티드제라늄꽃오일| 인도멀구슬나무잎추출물| 울금뿌리추출물| 홀리바질잎추출물| 왕귤껍질오일| 참산호말추출물| 소듐하이알루로네이트| 비피다발효용해물| 판테놀(10,000ppm)*| 폴리메틸실세스퀴옥세인| 스테아릴다이메티콘| 글리세릴스테아레이트| 실리카| 토코페릴아세테이트| 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머| 글루코오스| 하이드로제네이티드쌀겨오일| 하이드록시아세토페논| 부틸렌글라이콜| 프룩토올리고사카라이드| 프룩토오스| 트로메타민| 하이드로제네이티드레시틴| 아데노신| 소듐파이테이트| 폴리글리세릴-10스테아레이트| 에틸헥실글리세린| 토코페롤(1ppm)*| 피토스테롤| 구아하이드록시프로필트라이모늄클로라이드| 세라마이드엔피| 아스코빅애씨드*| 아스코빌글루코사이드*| 바이오틴*| 사이아노코발아민*| 폴릭애씨드*| 리놀레익애씨드*| 판토테닉애씨드*| 피리독신*| 티아민에이치씨엘*| 카보머| 리모넨| 시트로넬올| 제라니올| 리날룰"
"크림",1145,"세타필","세타필 페이셜 수분크림 48g","16,900","정제수| 다이카프릴릴카보네이트| 글리세린| 카프릴릭/카프릭트라이글리세라이드| 글리세릴스테아레이트시트레이트| 세테아릴알코올| 나이아신아마이드| 안하이드로자일리톨| 시어버터오일| 시트릭애씨드| 글로불라리아알리품잎추출물| 하이드롤라이즈드하이알루로닉애씨드| 판테놀| 판토락톤| 페녹시에탄올| 소듐벤조에이트| 소듐폴리아크릴레이트| 스쿠알란| 토코페롤| 자일리톨| 자일리틸글루코사이드"
"크림",1146,"아크네스","아크네스 모이스처 크림","10,800","정제수*@글리세린*@프로판다이올@부틸렌글라이콜*@하이드로제네이티드폴리(C6-14올레핀)@메틸트라이메티콘@1,2-헥산다이올*@글리세레스-26@카프릴릭/카프릭트라이글리세라이드@트라이옥틸도데실시트레이트@비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머@폴리글리세릴-2스테아레이트@C14-22알코올@다마스크장미꽃수@폴리메틸실세스퀴옥세인@글리세릴스테아레이트@스테아릴알코올@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머@암모늄아크릴로일다이메틸타우레이트/브이피코폴리머@트로메타민@소듐폴리아크릴레이트스타치@C12-20알킬글루코사이드@올리브오일@하이드로제네이티드레시틴*@스쿠알란*@카바카바뿌리추출물@레시틴@시어버터@다이소듐이디티에이*@약모밀추출물@판테놀@잔탄검@펜틸렌글라이콜@티트리잎추출물@퀸즈랜드넛오일*@콜레스테롤*@병풀추출물@유채스테롤*@알루미늄수크로오스옥타설페이트*@피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트*@폴리글리세릴-10올리에이트*@소듐서팩틴*@글루코오스@세라마이드엔피@셀룰로오스*@아세틸피토스핑고신@소듐하이알루로네이트크로스폴리머@하이드롤라이즈드글라이코사미노글리칸@소듐하이알루로네이트@소듐하이드록사이드@토코페롤@피토스핑고신@벤질글라이콜@하이드롤라이즈드하이알루로닉애씨드@징크옥사이드*@에틸헥실글리세린@하이알루로닉애씨드@라즈베리케톤"
"크림",1147,"닥터자르트","닥터자르트 시카페어 인텐시브 수딩 리페어 크림","50,000","정제수| 다이프로필렌글라이콜| 세테아릴알코올| 프로판다이올| 폴리글리세릴-3메틸글루코오스다이스테아레이트| 피토스테릴이소스테아릴다이머디리놀리에이트| 부틸렌글라이콜| 카프릴릭/카프릭트라이글리세라이드| 시어버터| 다이카프릴릴에터| 나이아신아마이드| 글리세릴 스테아레이트에스이| 펜틸렌글라이콜| 합성비즈왁스| 퀸즈랜드넛오일| 카카오추출물| 병풀잎추출물| 1,2-헥산다이올| 세틸에틸헥사노에이트| 다이글리세린| 비닐다이메티 콘| 세테아릴올리베이트| 솔비탄올리베이트| 하이드록시에 틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 글리세린| 알란토인| 아시아티코사이드| 트로메타민| 마데카식애씨드| 아시아틱애씨드| 아데노신| 아이소펜틸다이올| 덱스트린| 솔비탄아이소스테아레이트| 트라이소듐에틸렌다이아민다이석시네이트| 폴리글리세릴-4올리에이트| 소듐스테아로일글루타메이트| 소듐서팩틴| 토코페롤| 덱스트란| 팔미토일트라이펩타이드-8| 카보머| 잔탄검| 페녹시에탄올| 황색4호 (CI 19140)| 청색1호 (CI 42090)"
"크림",1148,"에스네이처","에스네이처 아쿠아 스쿠알란 수분크림  더블","43,000","수분크림 : 정제수| 스쿠알란(150,000ppm)| 글리세린| 1,2-헥산다이올| 베타인| 판테놀| 소듐하이알루로네이트| 하이드롤라이즈드콜라겐| 하이드록시프로필트라이모늄하이알루로네이트| 하이드롤라이즈드하이알루로닉애씨드| 소듐아세틸레이티드하이알루로네이트| 아세틸헥사펩타이드-8| 아데노신| 하이알루로닉애씨드| 하이드롤라이즈드소듐하이알루로네이트| 소듐하이알루로네이트크로스폴리머| 포타슘하이알루로네이트| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 알지닌| 알란토인| 자일리틸글루코사이드| 안하이드로자일리톨| 자일리톨| 글루코오스| 부틸렌글라이콜| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 카프릴릴글라이콜카밍패드 : 정제수| 프로판다이올| 부틸렌글라이콜| 판테놀(30,000ppm)| 다이프로필렌글라이콜| 글리세릴글루코사이드| 소듐피씨에이 베타인| 알란토인(1,500ppm)| 글루코노락톤| 글리세린| 소듐하이알루로네이트| 사카라이드아이소머레이트| 보검선인장줄기추출물| 하이드록시프로필트라이모늄하이알루로네이트| 하이드롤라이즈드하이알루로닉애씨드| 소듐아세틸레이티드하이알루로네이트| 하이알루로닉애씨드| 하이드롤라이즈드소듐하이알루로네이트| 소듐하이알루로네이트크로스폴리머| 포타슘하이알루로네이트| 탱자추출물| 다이포타슘글리시리제이트| 효모발효물| 락토바실러스발효물| 에틸헥실글리세린| 카프릴릴글라이콜| 트로메타민| 1,2-헥산다이올| 소듐파이테이트| 하이드록시아세토페논| 글리세릴아크릴레이트/아크릴릭애씨드코폴리머| 피브이엠/엠에이코폴리머"
"크림",1149,"크리니크","크리니크 쏙보습 크림","41,650","성분 : 정제수,다이메티콘,부틸렌글라이콜,글리세린,트라이실록세인,트레할로오스,수크로오스,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드록시에틸우레아,녹차추출물,흰무늬엉겅퀴추출물,만주자작나무껍질추출물,효모용해추출물,알로에베라잎수,알로에베라잎추출물,테르무스 테르모필루스발효물,카페인,솔비톨,팔미토일헥사펩타이드-12,소듐하이알루로네이트,카프릴릴글라이콜,올레스-10,소듐폴리아스파테이트,알로에베라잎폴리사카라이드,락토바실러스발효용해물,사카라이드아이소머레이트,하이드로제네이티드레시틴,토코페릴아세테이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,글리세릴폴리메타크릴레이트,트로메타민,피이지-8,헥실렌글라이콜,마그네슘아스코빌포스페이트,시트릭애씨드,비에이치티,다이소듐이디티에이,소듐시트레이트,포타슘솔베이트,소듐벤조에이트,페녹시에탄올,적색504호,황색4호"
"크림",1150,"퍼셀","퍼셀 픽셀바이옴 애프터레이저 리부팅 크림","38,000","정제수| 다이프로필렌글라이콜| 글리세린| 비피다발효용해물| 락토바실러스발효용해물| 락토코쿠스발효용해물| 피키아발효용해여과물| 효모발효용해여과물| 부틸렌글라이콜| 카프릴릭/카프릭트라이글리세라이드| 다이메티콘| 메도우폼씨오일| 나이아신아마이드| 1,2-헥산다이올| 베헤닐알코올| 펜틸렌글라이콜| 에틸헥실팔미테이트| 트라이에틸헥사노인| 세테아릴알코올| 세테아릴올리베이트| 판테놀| 마데카소사이드| 아시아티코사이드| 병풀잎추출물| 토코페롤| 글루코오스|  프룩토올리고사카라이드| 프룩토오스,쿠푸아수씨버터| 클로렐라 불가리스추출물| 돌콩추출물| 솔비탄올리베이트| 스쿠알란| 세테스-20| 세테아릴글루코사이드| 글리세릴스테아레이트| 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 팔미틱애씨드| 스테아릭애씨드| 트로메타민| 에틸헥실글리세린|  아데노신| 소듐파이테이트| 옥탄다이올| 팔미토일트라이펩타이드-5| 카보머"
"크림",1151,"이니스프리","이니스프리 레티놀 시카 흔적 장벽 크림","35,000","정제수| 부틸렌글라이콜| 글리세린| 카프릴릭/카프릭트라이글리세라이드| 나이아신아마이드| 다이카프릴릴에터| 메틸트라이메티콘| 1,2-헥산다이올| 판테놀| 다이에톡시에틸석시네이트| 다이페닐다이메티콘| 글리세릴폴리메타크릴레이트| 세테아릴올리베이트| 하이드로제네이티드레시틴| 폴리메틸실세스퀴옥세인| 솔비탄올리베이트| 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 알란토인| 트로메타민| 돌콩오일| 세테아릴알코올| 토코페롤| 토코페릴아세테이트| 다이포타슘글리시리제이트| 글리세릴카프릴레이트| 피토스테롤| 아시아티코사이드| 해바라기씨오일| 마데카식애씨드| 아시아틱애씨드| 다이소듐이디티에이| 에틸헥실글리세린| 아데노신| 세테아릴글루코사이드| 당근추출물| 솔비탄아이소스테아레이트| 레티놀(500IU/g)| 프로판다이올| 마데카소사이드| 베타-카로틴| 병풀꽃/잎/줄기추출물| 하이드로제네이티드포스파티딜콜린| 데카펩타이드-4| 소듐올리에이트"
"크림",1152,"라로슈포제","라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저","34,000",""
"크림",1153,"유세린","유세린 하이알루론 3X 아이 크림","33,900","정제수,글리세린,에칠헥실살리실레이트,부틸렌글라이콜다이카프릴레이트/다이카프레이트,합성비즈왁스,메틸프로판다이올,부틸메톡시디벤조일메탄,에칠헥실트리아존,하이드로제네이티드코코-글리세라이즈,옥틸도데칸올,하이드록시프로필스타치포스페이트,스테아릴알코올,베헤닐알코올,글리세릴스테아레이트시트레이트,세틸팔미테이트,다이스타치포스페이트,비스-에칠헥실옥시페놀메톡시페닐트리아진,페닐벤즈이미다졸설포닉애씨드,1,2-헥산다이올,페녹시에탄올,에틸헥실글리세린,소듐하이알루로네이트(0.23%),카프릴릴글라이콜,소듐하이드록사이드,잔탄검,돌콩배아추출물,글리시레티닉애씨드,트라이소듐이디티에이"
"크림",1154,"에스트라","에스트라 테라크네365 수딩 액티브 모이스처라이저","33,000","정제수| 부틸렌글라이콜| 카프릴릭/카프릭트라이글리세라이드| 나이아신아마이드| 아이소펜틸다이올| 세테아릴알코올| 다이메티콘| 폴리글리세릴-10스테아레이트| 베헤닐알코올| 카보머,다이포타슘글리시리제이트| 포타슘하이드록사이드| 살리실릭애씨드| 다이소듐이디티에이| 에틸헥실글리세린,소듐하이알루로네이트| 징크클로라이드| 토코페롤"
"크림",1155,"구달","구달 청귤 비타C 잡티케어 크림  콜라보","32,000","탄제린추출물(68%)| 다이프로필렌글라이콜| 글리세린| 나이아신아마이드| 부틸렌글라이콜| 1,2-헥산다이올| 정제수| 메도우폼씨오일| 펜틸렌글라이콜| 아이리쉬모스추출물| 클로렐라 불가리스추출물| 사탕수수추출물| 베르가모트오일| 인도멀구슬나무꽃추출물| 아라비아고무나무검| 홀리바질잎추출물| 인도멀구슬나무잎추출물| 라벤더오일| 울금뿌리추출물| 참산호말추출물| 레몬껍질오일| 일랑일랑꽃오일| 오렌지껍질오일| 유칼립투스잎추출물| 백미꽃추출물| 카카오씨추출물| 접시꽃추출물| 녹차추출물| 비닐다이메티콘| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 판테놀| 트레할로오스| 카프릴릭/카프릭트라이글리세라이드| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 하이드록시아세토페논| 트로메타민| 다이아이소스테아릴말레이트| 글루코오스| 프룩토올리고사카라이드| 프룩토오스| 다이메티콘/비닐다이메티콘크로스폴리머| 토코페릴아세테이트| 아데노신| 에틸헥실글리세린| 소듐파이테이트| 아가| 실리카| 덱스트린| 크산토필| 소듐아스코빌포스페이트| 리모넨| 리날룰"
"크림",1156,"CKD","CKD 레티노콜라겐 저분자 300 괄사 목주름 크림","31,900","하이드롤라이즈드콜라겐추출물(71.73%)| 글리세린| 프로판다이올| 정제수| 펜틸렌글라이콜| 나이아신아마이드| 1,2-헥산다이올| 스쿠알란| 자일리틸글루코사이드| 아이리쉬모스추출물| 사탕수수추출물| 자일리톨| 마카다미아씨오일| 메도우폼씨오일| 베르가모트오일| 라벤더오일| 소듐하이알루로네이트| 시어버터| 진흙버섯추출물| 클레리오일| 타라열매추출물| 레틴알(10,000 ppb)| 코토니추출물| 하이드롤라이즈드하이알루로닉애씨드| 하이드롤라이즈드콜라겐(98 ppb)| 하이알루로닉애씨드| 베타인| 부틸렌글라이콜| 판테놀| 안하이드로자일리톨| 폴리글리세릴-3다이스테아레이트| 하이드로제네이티드레시틴| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 트로메타민| 에틸헥실글리세린| 아데노신| 하이드로제네이티드폴리데센| 트라이아이소스테아린| 글리세릴스테아레이트시트레이트| 카프릴릭/카프릭트라이글리세라이드| 소듐파이테이트| 팔미토일트라이펩타이드-5| 세라마이드엔피| 폴리글리세릴-10라우레이트| 폴리글리세릴-3메틸글루코오스다이스테아레이트| 베타-글루칸| 콜레스테롤| 유채스테롤| 피이지-5레이프씨드스테롤| 실리카| 세테스-3| 세테스-5| 토코페롤| 알루미늄/마그네슘하이드록사이드스테아레이트| 다이프로필렌글라이콜| 소듐하이알루로네이트크로스폴리머| 토코페릴아세테이트| 하이드롤라이즈드글라이코사미노글리칸| 포타슘세틸포스페이트| 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트| 소듐아스코빌포스페이트| 벤질글라이콜| 하이드롤라이즈드엘라스틴| 소듐디엔에이| 카프릴릴/카프릴글루코사이드| 풀루란| 카보머| 다이소듐이디티에이| 리모넨| 리날룰"
"크림",1157,"넘버즈인","넘버즈인 1번 판토텐산 액티브 수딩크림","30,000","정제수| 부틸렌글라이콜| 글리세린| 나이아신아마이드| 세틸에틸헥사노에이트| 다이카프릴릴카보네이트| 1,2-헥산다이올| 펜틸렌글라이콜| 비닐다이메티콘| 병풀추출물| 클로렐라 불가리스추출물| 도둑놈의지팡이뿌리추출물| 인도멀구슬나무잎추출물| 인도멀구슬나무꽃추출물| 아이비고드열매추출물| 홀리바질잎추출물| 울금뿌리추출물| 알로에베라꽃추출물| 가지열매추출물| 참산호말추출물| 녹차추출물| 병풀잎추출물| 오카무라큰실말추출물| 흰버드나무껍질추출물| 약모밀추출물| 커피콩추출물| 베르가모트잎추출물| 소나무잎추출물| 알파-알부틴| 아르간커넬오일| 참깨오일| 사발팜열매추출물| 스페인감초뿌리추출물| 카프릴릴메티콘| 에리스리톨| 판테놀| 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 다이메티콘올| 폴리메틸실세스퀴옥세인| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 글루코오스| 트로메타민| 실리카| 프룩토올리고사카라이드| 프룩토오스| 에틸헥실글리세린| 소듐파이테이트| 글리세릴아크릴레이트/아크릴릭애씨드코폴리머| 카프릴릭/카프릭트라이글리세라이드| 하이드로제네이티드레시틴| 토코페롤| 데실글루코사이드| 판토테닉애씨드| 폴리글리세릴-4카프레이트| 폴리글리세릴-6카프릴레이트| 징크피씨에이| 메틸다이아이소프로필프로피온아마이드| 베타-시토스테롤| 잔탄검"
"크림",1158,"제로이드","제로이드 수딩 크림","30,000","정제수| 글리세린| 프로판다이올| 카프릴릭/카프릭트라이글리세라이드| 솔비탄스테아레이트| 세테아릴알코올| 잇꽃씨오일| 글리세릴스테아레이트| 스테아릭애씨드| 다이메티콘| 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이| 메틸카프로오일타이로지네이트| 피토스테롤| 토코페릴아세테이트| 비사보롤| 잔탄검| 소듐하이알루로네이트| 카보머| 알지닌| 1,2-헥산다이올| 카프릴릴글라이콜| 트로폴론"
"크림",1159,"라운드랩","라운드랩 자작나무 수분 크림","29,800","[본품 : 라운드랩 자작나무 수분 크림]정제수| 글리세린| 아이소노닐아이소노나노에이트| 아이소도데케인| 1,2-헥산다이올| 펜틸렌글라이콜| 폴리데센| 자작나무수액(10,000ppm)| 호호바에스터| 판테놀| 글리세릴글루코사이드| 아라비아고무나무검| 하이드롤라이즈드오크라추출물| 소듐하이알루로네이트| 하이알루로닉애씨드| 화이트루핀씨추출물| 드럼스틱씨추출물| 인도멀구슬나무잎추출물| 인도멀구슬나무꽃추출물| 아이비고드열매추출물| 알로에베라꽃추출물| 가지열매추출물| 홀리바질잎추출물| 참산호말추출물| 울금뿌리추출물| 아스코빅애씨드| 펜타에리스리틸테트라에틸헥사노에이트| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 폴리글리세릴-3메틸글루코오스다이스테아레이트| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 트로메타민| 글리세릴아크릴레이트/아크릴릭애씨드코폴리머| 에틸헥실글리세린| 아가| 다이포타슘글리시리제이트| 글리세릴카프릴레이트| 부틸렌글라이콜| 다이소듐이디티에이[증정품 : 라운드랩 자작나무 수분 패드]정제수| 다이프로필렌글라이콜| 글리세린| 자작나무수액(10,967ppm)| 자일리틸글루코사이드| 안하이드로자일리톨| 자일리톨| 글루코오스| 다이포타슘글리시리제이트| 소듐하이알루로네이트| 판테놀| 글리세릴글루코사이드| 글리세릴카프릴레이트| 하이알루로닉애씨드| 하이드롤라이즈드하이알루로닉애씨드| 아스코빅애씨드| 알란토인| 1,2-헥산다이올| 알지닌| 헥실렌글라이콜| 하이드록시아세토페논| 다이소듐이디티에이| 잔탄검| 카보머"
"크림",1160,"닥터지","닥터지 레드 블레미쉬 바쿠치올 포어젯 크림","29,800","정제수| 프로판다이올| 나이아신아마이드| 하이드로제네이티드에틸헥실올리베이트| 카프릴릭/카프릭트라이글리세라이드| 글리세린| C14-22알코올| 부틸렌글라이콜| 세테아릴올리베이트| 솔비탄올리베이트| 비닐다이메티콘| 1,2-헥산다이올| 하이드로제네이티드폴리데센| 하이드로제네이티드폴리아이소부텐| 세테아릴알코올| 글리세릴스테아레이트| 하이드로제네이티드올리브오일불검화물| 하이드로제네이티드폴리(C6-14올레핀)| C12-20알킬글루코사이드| 세틸팔미테이트| 솔비탄팔미테이트| 트레할로오스| 판테놀| 지치뿌리추출물| 소듐폴리아크릴레이트| 카프릴릴글라이콜| 소듐스테아로일글루타메이트| 하이드로제네이티드레시틴| 카보머| 에틸헥실올리베이트| 트로메타민| 잔탄검| 알란토인| 소듐아크릴레이트코폴리머| 아데노신| 에틸헥실글리세린| 다이소듐이디티에이| 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트| 폴리글리세릴-4올리에이트| 구아검| 아가| 병풀잎추출물| 다이프로필렌글라이콜| 프룩토올리고사카라이드| 한련초추출물| 서양배추출물| 세틸에틸헥사노에이트| 서양송악잎/줄기추출물| 인도멀구슬나무잎추출물| 사과추출물| 비치스트로베리추출물| 인도멀구슬나무꽃추출물| 바쿠치올(10 ppm)| 소듐하이알루로네이트크로스폴리머| 아이비고드열매추출물| 드럼스틱씨오일| 가지열매추출물| 하이드롤라이즈드콜라겐| 호호바씨오일| 소듐아스코빌포스페이트| 라벤더꽃추출물| 세라마이드엔피| 참산호말추출물| 울금뿌리추출물| 홀리바질잎추출물| 토코페롤| 콜레스테롤| 리놀레익애씨드| 팔미틱애씨드| 스쿠알란| 폴리글리세릴-10올리에이트| 소듐하이알루로네이트| 흰목이버섯폴리사카라이드| 사과세포배양추출물| 병풀추출물| 소듐디엔에이"
"크림",1161,"차앤박","차앤박 프로폴리스 멀티 앰플밤","29,000","정제수| 다이카프릴릴카보네이트| 합성왁스| 부틸렌글라이콜| 다이페닐실록시페닐트라이메티콘| 세레신| 스테아릴헵타노에이트| C10-18트라이글리세라이즈| 옥타데케인| 세틸팔미테이트| 글리세린| 폴리글리세릴-6폴리리시놀리에이트| 1,2-헥산다이올| 펜타에리스리틸테트라아이소스테아레이트| 스테아릴다이메티콘| 다마스크장미꽃수| 푸른연꽃수| 작약뿌리추출물| 알로에베라잎즙가루| 소듐하이알루로네이트| 폴리글리세릴-4올리에이트| 폴리글리세릴-6올리에이트| 폴리하이드록시스테아릭애씨드| 마그네슘설페이트| 마이크로크리스탈린왁스| 스테아로일이눌린| 다이스테아다이모늄헥토라이트| 프로필렌카보네이트| 세드롤| 말라카이트추출물| 아스코빌테트라이소팔미테이트| 하이드롤라이즈드콜라겐| 토코페롤| 프로폴리스추출물| 마데카소사이드| 꿀풀추출물| 귀리커넬추출물| 마트리카리아꽃추출물| 다마스크장미꽃추출물| 별꽃추출물| 삼색제비꽃추출물| 트라이소듐이디티에이| 티타늄디옥사이드(CI 77891)| 마이카| 적색산화철| 향료| 리날룰| 리모넨| 헥실신남알| 시트로넬올| 제라니올"
"크림",1162,"메이크프렘","메이크프렘 인테카 수딩크림","29,000","■ (본품) 인테카 수딩 크림 : 정제수,프로판다이올,글리세린,글리세릴글루코사이드,1,2-헥산다이올,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드폴리데센,나이아신아마이드,부틸렌글라이콜,솔비톨,세테아릴올리베이트,비닐다이메티콘,솔비탄올리베이트,카보머,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,해바라기씨오일,아시아티코사이드,아시아틱애씨드,마데카식애씨드,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,다이프로필렌글라이콜,글리세릴스테아레이트에스이,하이드로제네이티드레시틴,트로메타민,에틸헥실글리세린,아데노신,다이소듐이디티에이,에톡시다이글라이콜■ (증정) 인테카 트러블 수딩 패드 : 정제수| 글리세린| 부틸렌글라이콜| 1,2-헥산다이올| 하이드록시에틸우레아| 폴리글리세릴-10라우레이트| 알란토인| 에틸헥실글리세린| 카보머| 알지닌| 다이소듐이디티에이| 잔탄검| 다이프로필렌글라이콜| 흰버드나무껍질추출물| 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물| 해바라기씨오일| 에탄올| 마텔오일| 시트릭애씨드| 카프릴로일살리실릭애씨드| 글루코노락톤| 프로판다이올| 아시아티코사이드| 아시아틱애씨드| 마데카식애씨드| 하이드로제네이티드레시틴| 에톡시다이글라이콜| 아프리카스파이더플라워잎추출물"
"크림",1163,"구달","구달 청귤 비타C 잡티케어 크림","28,000","탄제린추출물(68%)| 다이프로필렌글라이콜| 글리세린| 나이아신아마이드| 부틸렌글라이콜| 1,2-헥산다이올| 정제수| 메도우폼씨오일| 펜틸렌글라이콜| 아이리쉬모스추출물| 클로렐라 불가리스추출물| 사탕수수추출물| 베르가모트오일| 인도멀구슬나무꽃추출물| 아라비아고무나무검| 홀리바질잎추출물| 인도멀구슬나무잎추출물| 라벤더오일,울금뿌리추출물| 참산호말추출물| 레몬껍질오일| 일랑일랑꽃오일| 오렌지껍질오일| 유칼립투스잎추출물| 백미꽃추출물| 카카오씨추출물| 접시꽃추출물| 녹차추출물| 비닐다이메티콘| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 판테놀| 트레할로오스| 카프릴릭/카프릭트라이글리세라이드| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 하이드록시아세토페논| 트로메타민| 다이아이소스테아릴말레이트| 글루코오스| 프룩토올리고사카라이드| 프룩토오스| 다이메티콘/비닐다이메티콘크로스폴리머| 토코페릴아세테이트| 아데노신| 에틸헥실글리세린| 소듐파이테이트| 아가| 실리카| 덱스트린| 크산토필| 소듐아스코빌포스페이트| 리모넨| 리날룰"
"크림",1164,"토리든","토리든 솔리드인 세라마이드 크림","28,000","정제수| 글리세린| 호호바씨오일 | 카프릴릭/카프릭트라이글리세라이드| 부틸렌글라이콜| 다이프로필렌글라이콜| 세테아릴알코올| 에틸헥실팔미테이트| 1,2-헥산다이올| 글리세릴스테아레이트| 하이드로제네이티드폴리(C6-14올레핀)| 하이드롤라이즈드하이알루로닉애씨드| 소듐하이알루로네이트| 트레할로오스| 알란토인| 판테놀| 베타인| 바오밥나무씨오일| 하이드로제네이티드쌀겨오일| 세라마이드엔피(486ppm)| 세라마이드엔에스(18ppm)| 세라마이드에이에스(18ppm)| 세라마이드이오피(9ppm)| 세라마이드에이피(9ppm)| 피토스핑고신| 스테아릭애씨드| 콜레스테롤| 수용성콜라겐| 타임추출물| 녹차추출물| 애플민트잎추출물| 귤껍질추출물| 프로판다이올| 2,3-부탄다이올| 비닐다이메티콘| 하이드로제네이티드레시틴| 세테아릴올리베이트| 솔비탄올리베이트| 수크로오스| 카보머| 트로메타민| 잔탄검| 다이소듐이디티에이| 잇꽃꽃추출물| 에틸헥실글리세린"
"크림",1165,"AHC","AHC 프로샷 글루타 브라이트 아이크림 포페이스","27,900","[본품 - AHC 프로샷 글루타 브라이트 아이크림 포페이스]정제수| 글리세린| 다이프로필렌글라이콜| 나이아신아마이드| 1,2-헥산다이올| 베타인| 티타늄디옥사이드| 트라넥사믹애씨드| 다이메티콘| C12-14알케스-12| 옥틸도데세스-16| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 비사보롤| 소듐폴리아크릴로일다이메틸타우레이트| 하이드로제네이티드레시틴| 하이드록시아세토페논| 향료| 에틸헥실글리세린| 트로메타민| 옥수수전분| 아데노신| 다이소듐이디티에이| 폴리글리세릴-10라우레이트| 글루타티온| 카프릴릭/카프릭트라이글리세라이드| 폴리글리세릴-10스테아레이트| 글라이신| 글루타민| 시스틴| 3-O-에틸아스코빅애씨드| 부틸렌글라이콜| 토코페롤| 알루미늄/마그네슘하이드록사이드스테아레이트| 아세틸테트라펩타이드-5[증정 - AHC 프로샷 글루타 브라이트 인트라 세럼]정제수| 메틸프로판다이올| 스쿠알란| 나이아신아마이드| 코코-카프릴레이트/카프레이트| 부틸렌글라이콜| 1,2-헥산다이올| 트라넥사믹애씨드| 세테아레스-20| 하이드록시아세토페논| 비사보롤| 글리세릴스테아레이트에스이| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 트로메타민| 매실추출물| 사과추출물| 파파야열매추출물| 포도추출물| 페닐에틸레조시놀| 마이크로크리스탈린셀룰로오스| 잔탄검| 향료| 아데노신| 다이소듐이디티에이| 글리세린| 폴리글리세릴-10라우레이트| 카프릴릭/카프릭트라이글리세라이드| 하이드로제네이티드레시틴| 글라이신| 글루타민| 시스틴| 글루타티온| 실리카| 알루미늄/마그네슘하이드록사이드스테아레이트"
